order_item_id,order_id,product_id,quantity,unit_price
ITM0007081,ORD001034,P0172,4,10754.86
ITM0007082,ORD000444,P0423,3,6402.59
ITM0007083,ORD003146,P0414,4,21774.25
ITM0007084,ORD004198,P0081,1,27408.96
ITM0007085,ORD001673,P0224,5,1782.34
ITM0007086,ORD000176,P0201,1,67539.28
ITM0007087,ORD002624,P0364,3,8705.13
ITM0007088,ORD000269,P0340,2,1781.98
ITM0007089,ORD003219,P0467,1,9482.72
ITM0007090,ORD001947,P0132,1,39177.28
ITM0007091,ORD003861,P0116,1,43435.95
ITM0007092,ORD001107,P0080,1,9661.16
ITM0007093,ORD003539,P0197,4,36809.02
ITM0007094,ORD003568,P0208,3,33594.9
ITM0007095,ORD002347,P0336,1,38995.55
ITM0007096,ORD002657,P0120,2,37606.35
ITM0007097,ORD002276,P0081,1,27408.96
ITM0007098,ORD003375,P0290,3,24567.29
ITM0007099,ORD001813,P0172,2,10754.86
ITM0007100,ORD001366,P0484,5,39934.67
ITM0007101,ORD003559,P0468,1,21878.79
ITM0007102,ORD003821,P0282,1,21120.37
ITM0007103,ORD002996,P0284,1,47793.97
ITM0007104,ORD001965,P0500,5,20931.51
ITM0007105,ORD000263,P0489,3,38750.22
ITM0007106,ORD003712,P0115,2,64299.1
ITM0007107,ORD000949,P0115,4,64299.1
ITM0007108,ORD003634,P0439,5,36450.11
ITM0007109,ORD004589,P0198,3,31971.72
ITM0007110,ORD002924,P0171,3,6622.24
ITM0007111,ORD001093,P0210,1,11694.74
ITM0007112,ORD002583,P0062,1,20763.92
ITM0007113,ORD003609,P0006,3,845.35
ITM0007114,ORD002994,P0255,1,15864.74
ITM0007115,ORD002984,P0494,2,38794.36
ITM0007116,ORD003060,P0019,5,28558.86
ITM0007117,ORD003265,P0273,4,14723.08
ITM0007118,ORD002187,P0149,1,2873.73
ITM0007119,ORD001038,P0396,2,68203.07
ITM0007120,ORD002816,P0476,5,9892.85
ITM0007121,ORD004773,P0429,5,34441.32
ITM0007122,ORD004828,P0223,2,14828.07
ITM0007123,ORD002605,P0288,4,55855.57
ITM0007124,ORD004889,P0078,4,61571.18
ITM0007125,ORD002020,P0161,4,673.17
ITM0007126,ORD000205,P0018,4,61048.65
ITM0007127,ORD001533,P0172,3,10754.86
ITM0007128,ORD000516,P0188,1,48857.95
ITM0007129,ORD003954,P0410,5,42928.11
ITM0007130,ORD003660,P0356,3,50072.32
ITM0007131,ORD000619,P0444,5,48635.71
ITM0007132,ORD001645,P0244,5,9476.28
ITM0007133,ORD002052,P0302,3,62452.05
ITM0007134,ORD001785,P0035,2,22248.97
ITM0007135,ORD003722,P0411,2,21260.39
ITM0007136,ORD002189,P0392,3,43662.53
ITM0007137,ORD002739,P0272,1,35246.12
ITM0007138,ORD000542,P0320,4,32826.64
ITM0007139,ORD003467,P0353,2,17421.46
ITM0007140,ORD000918,P0102,3,49711.12
ITM0007141,ORD003416,P0391,1,6142.24
ITM0007142,ORD003250,P0142,4,17884.65
ITM0007143,ORD000631,P0164,2,44583.52
ITM0007144,ORD003536,P0395,3,24870.16
ITM0007145,ORD002034,P0078,2,61571.18
ITM0007146,ORD001045,P0434,3,41243.32
ITM0007147,ORD003684,P0021,5,45583.51
ITM0007148,ORD000777,P0002,1,20304.04
ITM0007149,ORD002210,P0271,1,39811.53
ITM0007150,ORD001375,P0299,4,58312.39
ITM0007151,ORD000593,P0316,5,43212.2
ITM0007152,ORD004385,P0140,1,12555.83
ITM0007153,ORD004552,P0308,3,60112.88
ITM0007154,ORD002018,P0230,3,27034.96
ITM0007155,ORD004537,P0342,1,15104.23
ITM0007156,ORD001113,P0458,4,12214.12
ITM0007157,ORD004222,P0057,4,9880.86
ITM0007158,ORD004928,P0128,1,10409.33
ITM0007159,ORD000117,P0267,1,8665.7
ITM0007160,ORD002652,P0264,5,56325.73
ITM0007161,ORD004856,P0312,1,63058.77
ITM0007162,ORD002701,P0437,5,14044.85
ITM0007163,ORD000343,P0280,1,55403.47
ITM0007164,ORD002194,P0009,2,48804.6
ITM0007165,ORD001775,P0145,1,21187.96
ITM0007166,ORD002785,P0018,5,61048.65
ITM0007167,ORD000921,P0356,1,50072.32
ITM0007168,ORD002778,P0193,2,71706.26
ITM0007169,ORD002796,P0491,5,61265.2
ITM0007170,ORD003540,P0415,5,16626.29
ITM0007171,ORD004836,P0020,2,15223.34
ITM0007172,ORD000866,P0399,2,61502.53
ITM0007173,ORD000562,P0050,4,16083.82
ITM0007174,ORD003399,P0292,3,47680.23
ITM0007175,ORD003425,P0012,2,40809.49
ITM0007176,ORD000616,P0083,3,53973.87
ITM0007177,ORD003524,P0493,4,49637.42
ITM0007178,ORD003458,P0398,3,33434.2
ITM0007179,ORD001182,P0259,1,46900.07
ITM0007180,ORD001221,P0362,3,62473.33
ITM0007181,ORD004637,P0269,2,33707.81
ITM0007182,ORD003249,P0398,2,33434.2
ITM0007183,ORD000423,P0235,3,15595.89
ITM0007184,ORD004172,P0422,5,55156.66
ITM0007185,ORD002159,P0300,3,34673.32
ITM0007186,ORD004906,P0039,2,50660.83
ITM0007187,ORD003185,P0003,5,26529.48
ITM0007188,ORD001218,P0001,2,5538.72
ITM0007189,ORD001836,P0041,3,6748.1
ITM0007190,ORD003545,P0190,4,57210.06
ITM0007191,ORD002900,P0254,1,52420.66
ITM0007192,ORD003438,P0201,3,67539.28
ITM0007193,ORD004023,P0436,5,63992.44
ITM0007194,ORD000791,P0109,1,1960.67
ITM0007195,ORD002339,P0295,5,41961.36
ITM0007196,ORD002830,P0435,1,17726.49
ITM0007197,ORD002484,P0121,5,4912.91
ITM0007198,ORD004668,P0346,4,32024.17
ITM0007199,ORD002382,P0333,1,34458.33
ITM0007200,ORD003260,P0139,3,30063.44
ITM0007201,ORD000324,P0271,4,39811.53
ITM0007202,ORD001182,P0449,5,31944.11
ITM0007203,ORD002646,P0098,2,56879.31
ITM0007204,ORD001042,P0434,2,41243.32
ITM0007205,ORD000189,P0242,2,22431.11
ITM0007206,ORD002222,P0458,5,12214.12
ITM0007207,ORD004008,P0198,3,31971.72
ITM0007208,ORD000771,P0470,2,33149.98
ITM0007209,ORD003386,P0051,2,37304.79
ITM0007210,ORD004658,P0187,3,66495.35
ITM0007211,ORD004015,P0129,3,69125.42
ITM0007212,ORD004458,P0204,1,16902.48
ITM0007213,ORD004129,P0382,1,34100.67
ITM0007214,ORD002646,P0438,5,35766.08
ITM0007215,ORD001640,P0296,2,70369.22
ITM0007216,ORD002559,P0453,1,63078.77
ITM0007217,ORD004245,P0113,3,1645.95
ITM0007218,ORD002223,P0325,3,24384.03
ITM0007219,ORD001154,P0346,4,32024.17
ITM0007220,ORD004219,P0272,3,35246.12
ITM0007221,ORD004626,P0280,5,55403.47
ITM0007222,ORD001024,P0302,2,62452.05
ITM0007223,ORD000125,P0222,5,37168.42
ITM0007224,ORD003139,P0191,4,7179.43
ITM0007225,ORD001607,P0092,3,8119.63
ITM0007226,ORD004899,P0213,2,12998.33
ITM0007227,ORD003756,P0224,2,1782.34
ITM0007228,ORD001138,P0123,4,30995.02
ITM0007229,ORD004415,P0121,1,4912.91
ITM0007230,ORD001426,P0241,3,37713.75
ITM0007231,ORD001890,P0464,3,7418.55
ITM0007232,ORD001006,P0273,2,14723.08
ITM0007233,ORD004976,P0361,3,64143.06
ITM0007234,ORD002779,P0326,4,47932.03
ITM0007235,ORD004596,P0421,1,58403.76
ITM0007236,ORD001319,P0464,2,7418.55
ITM0007237,ORD004211,P0010,1,32422.29
ITM0007238,ORD003723,P0255,1,15864.74
ITM0007239,ORD000220,P0216,2,71233.46
ITM0007240,ORD004621,P0152,3,30647.56
ITM0007241,ORD000146,P0069,4,791.59
ITM0007242,ORD004681,P0147,3,10636.73
ITM0007243,ORD003726,P0115,3,64299.1
ITM0007244,ORD001750,P0143,1,3755.01
ITM0007245,ORD002310,P0357,2,31320.74
ITM0007246,ORD000600,P0016,2,24329.34
ITM0007247,ORD001526,P0487,2,25608.61
ITM0007248,ORD001014,P0424,5,1081.75
ITM0007249,ORD003533,P0430,4,47880.34
ITM0007250,ORD003840,P0439,5,36450.11
ITM0007251,ORD000410,P0455,4,38950.23
ITM0007252,ORD003458,P0328,4,27820.84
ITM0007253,ORD002106,P0241,4,37713.75
ITM0007254,ORD001113,P0385,1,27712.65
ITM0007255,ORD000800,P0041,1,6748.1
ITM0007256,ORD002419,P0001,5,5538.72
ITM0007257,ORD001888,P0261,3,48923.96
ITM0007258,ORD002023,P0380,4,22326.82
ITM0007259,ORD004570,P0089,4,27005.76
ITM0007260,ORD000147,P0406,1,35709.34
ITM0007261,ORD004475,P0229,4,48047.68
ITM0007262,ORD003897,P0403,5,26820.4
ITM0007263,ORD002833,P0330,2,64432.51
ITM0007264,ORD001544,P0444,3,48635.71
ITM0007265,ORD001168,P0069,3,791.59
ITM0007266,ORD001735,P0303,2,39708.2
ITM0007267,ORD001063,P0069,3,791.59
ITM0007268,ORD001050,P0185,4,35933.79
ITM0007269,ORD003907,P0231,2,8675.96
ITM0007270,ORD003736,P0234,3,26069.81
ITM0007271,ORD002967,P0229,3,48047.68
ITM0007272,ORD000393,P0085,1,26569.82
ITM0007273,ORD004270,P0270,3,55671.02
ITM0007274,ORD001530,P0048,1,48648.4
ITM0007275,ORD002310,P0270,3,55671.02
ITM0007276,ORD003539,P0018,2,61048.65
ITM0007277,ORD003101,P0098,5,56879.31
ITM0007278,ORD001887,P0299,4,58312.39
ITM0007279,ORD004377,P0251,5,30372.16
ITM0007280,ORD004142,P0448,3,24791.94
ITM0007281,ORD001445,P0416,1,36275.55
ITM0007282,ORD002338,P0237,3,44560.26
ITM0007283,ORD004816,P0396,5,68203.07
ITM0007284,ORD002021,P0189,5,48672.49
ITM0007285,ORD004867,P0160,4,49125.39
ITM0007286,ORD003890,P0029,4,48887.25
ITM0007287,ORD004721,P0360,2,9885.29
ITM0007288,ORD004832,P0091,5,60740.58
ITM0007289,ORD002789,P0124,2,47306.24
ITM0007290,ORD000448,P0077,3,38726.44
ITM0007291,ORD002544,P0209,1,6759.76
ITM0007292,ORD003439,P0365,4,41092.62
ITM0007293,ORD004851,P0487,3,25608.61
ITM0007294,ORD003372,P0383,4,21969.99
ITM0007295,ORD003705,P0269,1,33707.81
ITM0007296,ORD004259,P0390,5,52679.45
ITM0007297,ORD004234,P0404,4,16703.45
ITM0007298,ORD001764,P0368,4,14573.81
ITM0007299,ORD000643,P0448,2,24791.94
ITM0007300,ORD004704,P0167,5,23686.98
ITM0007301,ORD002381,P0400,3,38987.25
ITM0007302,ORD004799,P0070,1,54655.27
ITM0007303,ORD000941,P0365,5,41092.62
ITM0007304,ORD002747,P0384,4,3369.9
ITM0007305,ORD001417,P0118,3,54673.82
ITM0007306,ORD000424,P0045,5,37144.03
ITM0007307,ORD002301,P0236,2,12499.55
ITM0007308,ORD004050,P0250,5,21829.24
ITM0007309,ORD003462,P0071,4,70449.51
ITM0007310,ORD001612,P0259,5,46900.07
ITM0007311,ORD003106,P0453,3,63078.77
ITM0007312,ORD002393,P0393,5,23778.11
ITM0007313,ORD004043,P0348,4,12986.65
ITM0007314,ORD004672,P0044,4,54963.17
ITM0007315,ORD004539,P0322,2,16470.09
ITM0007316,ORD001108,P0011,1,22174.9
ITM0007317,ORD004507,P0368,1,14573.81
ITM0007318,ORD000191,P0404,1,16703.45
ITM0007319,ORD000799,P0381,3,16682.27
ITM0007320,ORD001458,P0259,4,46900.07
ITM0007321,ORD003410,P0306,1,62425.17
ITM0007322,ORD003237,P0094,3,36801.49
ITM0007323,ORD000703,P0165,4,39140.04
ITM0007324,ORD002649,P0301,3,4520.18
ITM0007325,ORD000883,P0130,5,16287.84
ITM0007326,ORD000351,P0290,4,24567.29
ITM0007327,ORD003648,P0051,1,37304.79
ITM0007328,ORD004189,P0005,1,7918.52
ITM0007329,ORD002173,P0324,3,10945.84
ITM0007330,ORD004218,P0356,4,50072.32
ITM0007331,ORD001503,P0140,2,12555.83
ITM0007332,ORD001430,P0248,3,45057.68
ITM0007333,ORD004827,P0491,4,61265.2
ITM0007334,ORD003470,P0179,2,46466.96
ITM0007335,ORD002437,P0418,5,47774.24
ITM0007336,ORD001626,P0437,1,14044.85
ITM0007337,ORD002829,P0059,4,20028.37
ITM0007338,ORD001019,P0301,4,4520.18
ITM0007339,ORD001273,P0381,3,16682.27
ITM0007340,ORD000524,P0093,2,50198.01
ITM0007341,ORD002098,P0106,2,54979.42
ITM0007342,ORD002684,P0119,4,51906.75
ITM0007343,ORD003796,P0192,4,28203.95
ITM0007344,ORD003966,P0255,4,15864.74
ITM0007345,ORD001743,P0129,2,69125.42
ITM0007346,ORD003179,P0410,3,42928.11
ITM0007347,ORD004359,P0438,4,35766.08
ITM0007348,ORD002644,P0025,2,6963.72
ITM0007349,ORD000571,P0005,3,7918.52
ITM0007350,ORD004836,P0225,5,10785.03
ITM0007351,ORD000755,P0132,1,39177.28
ITM0007352,ORD003853,P0468,4,21878.79
ITM0007353,ORD000615,P0323,2,51276.51
ITM0007354,ORD004178,P0016,4,24329.34
ITM0007355,ORD000700,P0482,5,48619.19
ITM0007356,ORD004886,P0019,4,28558.86
ITM0007357,ORD002165,P0202,4,41962.01
ITM0007358,ORD003378,P0310,4,14145.94
ITM0007359,ORD002237,P0243,2,14719.92
ITM0007360,ORD000739,P0236,1,12499.55
ITM0007361,ORD001395,P0149,2,2873.73
ITM0007362,ORD003017,P0200,4,21421.5
ITM0007363,ORD004100,P0337,2,61102.64
ITM0007364,ORD000414,P0112,2,20456.39
ITM0007365,ORD002853,P0388,2,31796.38
ITM0007366,ORD003170,P0477,5,11479.24
ITM0007367,ORD003046,P0367,2,49179.26
ITM0007368,ORD002969,P0167,5,23686.98
ITM0007369,ORD003650,P0373,4,44541.86
ITM0007370,ORD004011,P0106,3,54979.42
ITM0007371,ORD000087,P0243,5,14719.92
ITM0007372,ORD000767,P0383,1,21969.99
ITM0007373,ORD004090,P0091,5,60740.58
ITM0007374,ORD001835,P0335,5,21134.24
ITM0007375,ORD002438,P0416,4,36275.55
ITM0007376,ORD003163,P0138,4,55462.32
ITM0007377,ORD000590,P0094,4,36801.49
ITM0007378,ORD000723,P0134,5,8207.17
ITM0007379,ORD004977,P0105,4,34399.05
ITM0007380,ORD001938,P0055,5,43674.54
ITM0007381,ORD003235,P0091,4,60740.58
ITM0007382,ORD002735,P0202,3,41962.01
ITM0007383,ORD002095,P0115,5,64299.1
ITM0007384,ORD000314,P0299,3,58312.39
ITM0007385,ORD000522,P0323,5,51276.51
ITM0007386,ORD002760,P0202,4,41962.01
ITM0007387,ORD001784,P0009,1,48804.6
ITM0007388,ORD003227,P0103,4,60846.44
ITM0007389,ORD001189,P0365,1,41092.62
ITM0007390,ORD000441,P0184,1,9857.53
ITM0007391,ORD003186,P0133,1,54350.92
ITM0007392,ORD003649,P0262,4,15116.84
ITM0007393,ORD000455,P0447,3,40778.28
ITM0007394,ORD004108,P0056,1,68037.62
ITM0007395,ORD001676,P0380,3,22326.82
ITM0007396,ORD001601,P0448,4,24791.94
ITM0007397,ORD002019,P0310,4,14145.94
ITM0007398,ORD002990,P0477,2,11479.24
ITM0007399,ORD003955,P0473,2,44939.13
ITM0007400,ORD004880,P0163,5,11626.6
ITM0007401,ORD004458,P0201,4,67539.28
ITM0007402,ORD003775,P0241,1,37713.75
ITM0007403,ORD002742,P0185,3,35933.79
ITM0007404,ORD004234,P0304,5,64780.25
ITM0007405,ORD000303,P0243,1,14719.92
ITM0007406,ORD001493,P0356,5,50072.32
ITM0007407,ORD004958,P0197,5,36809.02
ITM0007408,ORD004927,P0477,1,11479.24
ITM0007409,ORD002668,P0150,5,17551.56
ITM0007410,ORD001500,P0499,4,50661.34
ITM0007411,ORD000078,P0026,2,32148.58
ITM0007412,ORD004702,P0127,2,62053.08
ITM0007413,ORD000860,P0109,2,1960.67
ITM0007414,ORD003204,P0261,5,48923.96
ITM0007415,ORD001598,P0242,3,22431.11
ITM0007416,ORD003447,P0011,2,22174.9
ITM0007417,ORD000528,P0128,4,10409.33
ITM0007418,ORD004465,P0433,5,3060.68
ITM0007419,ORD002353,P0039,3,50660.83
ITM0007420,ORD004094,P0247,1,19251.36
ITM0007421,ORD001110,P0380,5,22326.82
ITM0007422,ORD000553,P0270,3,55671.02
ITM0007423,ORD001416,P0359,3,18757.58
ITM0007424,ORD000518,P0370,5,23766.12
ITM0007425,ORD002894,P0408,4,57322.44
ITM0007426,ORD000697,P0243,4,14719.92
ITM0007427,ORD002987,P0173,5,37447.74
ITM0007428,ORD004916,P0081,2,27408.96
ITM0007429,ORD001804,P0355,3,19987.06
ITM0007430,ORD002962,P0453,2,63078.77
ITM0007431,ORD004480,P0166,5,58925.48
ITM0007432,ORD004017,P0343,1,46615.58
ITM0007433,ORD003582,P0100,1,16024.04
ITM0007434,ORD001240,P0394,2,44678.91
ITM0007435,ORD004481,P0399,2,61502.53
ITM0007436,ORD004984,P0476,2,9892.85
ITM0007437,ORD001930,P0183,2,34275.03
ITM0007438,ORD004450,P0438,4,35766.08
ITM0007439,ORD004319,P0314,4,23113.47
ITM0007440,ORD000851,P0192,2,28203.95
ITM0007441,ORD002874,P0412,5,3650.0
ITM0007442,ORD003359,P0154,4,61940.49
ITM0007443,ORD001284,P0211,5,3079.81
ITM0007444,ORD002538,P0436,4,63992.44
ITM0007445,ORD002180,P0212,3,32666.55
ITM0007446,ORD002949,P0165,1,39140.04
ITM0007447,ORD003727,P0351,2,706.97
ITM0007448,ORD004260,P0126,1,50504.16
ITM0007449,ORD000081,P0473,1,44939.13
ITM0007450,ORD004511,P0486,3,1751.11
ITM0007451,ORD000404,P0270,5,55671.02
ITM0007452,ORD000403,P0479,5,47494.72
ITM0007453,ORD003934,P0162,4,66301.73
ITM0007454,ORD002544,P0420,3,32995.83
ITM0007455,ORD000210,P0383,3,21969.99
ITM0007456,ORD004448,P0057,1,9880.86
ITM0007457,ORD002622,P0272,1,35246.12
ITM0007458,ORD000892,P0001,5,5538.72
ITM0007459,ORD004556,P0456,4,32386.71
ITM0007460,ORD003986,P0305,4,27170.35
ITM0007461,ORD002130,P0130,4,16287.84
ITM0007462,ORD003566,P0041,5,6748.1
ITM0007463,ORD001738,P0229,5,48047.68
ITM0007464,ORD004490,P0489,4,38750.22
ITM0007465,ORD003088,P0100,4,16024.04
ITM0007466,ORD002423,P0199,3,55689.48
ITM0007467,ORD001985,P0480,2,20915.62
ITM0007468,ORD001917,P0154,4,61940.49
ITM0007469,ORD003627,P0142,5,17884.65
ITM0007470,ORD003346,P0499,2,50661.34
ITM0007471,ORD001628,P0488,4,41499.24
ITM0007472,ORD004729,P0458,2,12214.12
ITM0007473,ORD001280,P0407,4,35843.94
ITM0007474,ORD001395,P0258,1,31885.25
ITM0007475,ORD000609,P0177,1,23684.49
ITM0007476,ORD001486,P0112,4,20456.39
ITM0007477,ORD002378,P0106,5,54979.42
ITM0007478,ORD004086,P0126,3,50504.16
ITM0007479,ORD002566,P0026,3,32148.58
ITM0007480,ORD001349,P0060,5,10323.78
ITM0007481,ORD002374,P0005,3,7918.52
ITM0007482,ORD000032,P0130,4,16287.84
ITM0007483,ORD001070,P0385,4,27712.65
ITM0007484,ORD000217,P0320,4,32826.64
ITM0007485,ORD004618,P0219,2,32824.72
ITM0007486,ORD004876,P0039,3,50660.83
ITM0007487,ORD002912,P0487,5,25608.61
ITM0007488,ORD003988,P0231,2,8675.96
ITM0007489,ORD003357,P0194,1,43878.66
ITM0007490,ORD004687,P0273,3,14723.08
ITM0007491,ORD004757,P0059,5,20028.37
ITM0007492,ORD004561,P0048,4,48648.4
ITM0007493,ORD002442,P0249,2,59857.3
ITM0007494,ORD003186,P0224,3,1782.34
ITM0007495,ORD001680,P0315,4,12968.06
ITM0007496,ORD004332,P0270,3,55671.02
ITM0007497,ORD004293,P0231,3,8675.96
ITM0007498,ORD004145,P0383,5,21969.99
ITM0007499,ORD002838,P0463,3,50145.27
ITM0007500,ORD003709,P0060,2,10323.78
ITM0007501,ORD000928,P0410,5,42928.11
ITM0007502,ORD004385,P0130,3,16287.84
ITM0007503,ORD002163,P0491,5,61265.2
ITM0007504,ORD003198,P0034,4,15623.01
ITM0007505,ORD001992,P0433,5,3060.68
ITM0007506,ORD002623,P0093,3,50198.01
ITM0007507,ORD003924,P0129,4,69125.42
ITM0007508,ORD003906,P0248,3,45057.68
ITM0007509,ORD001942,P0225,2,10785.03
ITM0007510,ORD000651,P0073,2,32112.03
ITM0007511,ORD004159,P0141,5,1095.05
ITM0007512,ORD003729,P0228,3,3413.0
ITM0007513,ORD003142,P0463,1,50145.27
ITM0007514,ORD000667,P0476,5,9892.85
ITM0007515,ORD004611,P0427,5,27628.95
ITM0007516,ORD003843,P0171,3,6622.24
ITM0007517,ORD004037,P0304,5,64780.25
ITM0007518,ORD001810,P0065,2,8981.9
ITM0007519,ORD004872,P0021,1,45583.51
ITM0007520,ORD000490,P0166,5,58925.48
ITM0007521,ORD000101,P0164,3,44583.52
ITM0007522,ORD002873,P0379,1,17904.2
ITM0007523,ORD003590,P0118,4,54673.82
ITM0007524,ORD002639,P0282,3,21120.37
ITM0007525,ORD002330,P0017,3,60055.57
ITM0007526,ORD004648,P0035,5,22248.97
ITM0007527,ORD001836,P0142,3,17884.65
ITM0007528,ORD001515,P0149,4,2873.73
ITM0007529,ORD001030,P0441,4,52789.89
ITM0007530,ORD000845,P0069,2,791.59
ITM0007531,ORD004998,P0120,2,37606.35
ITM0007532,ORD000454,P0397,4,48641.12
ITM0007533,ORD002755,P0122,2,48632.49
ITM0007534,ORD003047,P0450,2,8196.25
ITM0007535,ORD003019,P0314,4,23113.47
ITM0007536,ORD002571,P0478,5,47258.46
ITM0007537,ORD004438,P0011,5,22174.9
ITM0007538,ORD003244,P0416,2,36275.55
ITM0007539,ORD004127,P0096,1,44776.79
ITM0007540,ORD004870,P0207,1,49818.28
ITM0007541,ORD004304,P0251,5,30372.16
ITM0007542,ORD004005,P0392,3,43662.53
ITM0007543,ORD003856,P0259,5,46900.07
ITM0007544,ORD001199,P0399,4,61502.53
ITM0007545,ORD001560,P0239,4,30082.41
ITM0007546,ORD002028,P0025,5,6963.72
ITM0007547,ORD003841,P0234,2,26069.81
ITM0007548,ORD004760,P0329,5,56062.65
ITM0007549,ORD002026,P0445,4,21305.14
ITM0007550,ORD003153,P0211,1,3079.81
ITM0007551,ORD004664,P0256,5,28559.53
ITM0007552,ORD004085,P0258,3,31885.25
ITM0007553,ORD002745,P0500,1,20931.51
ITM0007554,ORD000453,P0352,3,32272.32
ITM0007555,ORD002273,P0187,1,66495.35
ITM0007556,ORD003635,P0361,2,64143.06
ITM0007557,ORD004921,P0205,2,28821.8
ITM0007558,ORD004996,P0459,1,10238.6
ITM0007559,ORD000670,P0009,4,48804.6
ITM0007560,ORD001895,P0364,2,8705.13
ITM0007561,ORD001209,P0208,3,33594.9
ITM0007562,ORD001211,P0230,5,27034.96
ITM0007563,ORD001298,P0177,3,23684.49
ITM0007564,ORD003161,P0122,1,48632.49
ITM0007565,ORD002725,P0319,3,21703.84
ITM0007566,ORD000643,P0378,3,60449.26
ITM0007567,ORD003485,P0256,1,28559.53
ITM0007568,ORD000555,P0235,4,15595.89
ITM0007569,ORD002618,P0105,5,34399.05
ITM0007570,ORD004515,P0431,4,35255.83
ITM0007571,ORD001349,P0143,3,3755.01
ITM0007572,ORD004536,P0047,5,45643.02
ITM0007573,ORD004531,P0236,1,12499.55
ITM0007574,ORD004146,P0344,5,33910.36
ITM0007575,ORD002492,P0004,4,52544.28
ITM0007576,ORD002698,P0365,3,41092.62
ITM0007577,ORD001643,P0354,5,16778.25
ITM0007578,ORD000019,P0187,2,66495.35
ITM0007579,ORD003211,P0174,5,4973.7
ITM0007580,ORD003910,P0073,4,32112.03
ITM0007581,ORD004273,P0112,5,20456.39
ITM0007582,ORD003039,P0018,4,61048.65
ITM0007583,ORD000197,P0179,1,46466.96
ITM0007584,ORD001556,P0437,1,14044.85
ITM0007585,ORD003349,P0311,4,59911.2
ITM0007586,ORD003674,P0094,1,36801.49
ITM0007587,ORD001053,P0274,1,6329.54
ITM0007588,ORD002602,P0199,5,55689.48
ITM0007589,ORD001986,P0284,4,47793.97
ITM0007590,ORD000231,P0424,2,1081.75
ITM0007591,ORD003961,P0443,5,4575.03
ITM0007592,ORD002733,P0115,4,64299.1
ITM0007593,ORD004663,P0450,5,8196.25
ITM0007594,ORD001275,P0058,3,1413.1
ITM0007595,ORD004699,P0088,3,51887.52
ITM0007596,ORD000692,P0115,4,64299.1
ITM0007597,ORD000848,P0246,2,5079.91
ITM0007598,ORD000021,P0446,4,6371.79
ITM0007599,ORD001575,P0290,1,24567.29
ITM0007600,ORD004336,P0191,5,7179.43
ITM0007601,ORD001768,P0018,4,61048.65
ITM0007602,ORD004582,P0134,5,8207.17
ITM0007603,ORD001673,P0441,4,52789.89
ITM0007604,ORD004227,P0476,1,9892.85
ITM0007605,ORD003469,P0227,2,22414.25
ITM0007606,ORD001630,P0275,4,28923.07
ITM0007607,ORD003487,P0173,4,37447.74
ITM0007608,ORD000377,P0479,4,47494.72
ITM0007609,ORD003890,P0247,3,19251.36
ITM0007610,ORD002867,P0289,3,53157.34
ITM0007611,ORD003678,P0402,2,34020.18
ITM0007612,ORD002680,P0149,1,2873.73
ITM0007613,ORD000025,P0164,4,44583.52
ITM0007614,ORD003944,P0461,2,57469.39
ITM0007615,ORD002899,P0007,3,37022.84
ITM0007616,ORD000321,P0092,3,8119.63
ITM0007617,ORD004368,P0334,5,41986.22
ITM0007618,ORD004114,P0281,1,34234.12
ITM0007619,ORD000212,P0322,5,16470.09
ITM0007620,ORD002623,P0413,3,30060.85
ITM0007621,ORD004331,P0230,2,27034.96
ITM0007622,ORD001731,P0176,4,32684.13
ITM0007623,ORD004128,P0150,3,17551.56
ITM0007624,ORD003872,P0323,2,51276.51
ITM0007625,ORD000381,P0270,1,55671.02
ITM0007626,ORD001253,P0148,1,52061.45
ITM0007627,ORD000135,P0407,3,35843.94
ITM0007628,ORD000702,P0190,1,57210.06
ITM0007629,ORD003825,P0377,3,37387.1
ITM0007630,ORD004751,P0126,1,50504.16
ITM0007631,ORD003327,P0195,1,52514.91
ITM0007632,ORD004285,P0344,1,33910.36
ITM0007633,ORD003508,P0393,1,23778.11
ITM0007634,ORD000705,P0176,3,32684.13
ITM0007635,ORD003133,P0497,4,35629.1
ITM0007636,ORD000732,P0119,3,51906.75
ITM0007637,ORD000137,P0361,3,64143.06
ITM0007638,ORD003609,P0340,3,1781.98
ITM0007639,ORD000369,P0022,1,36734.91
ITM0007640,ORD002555,P0172,5,10754.86
ITM0007641,ORD002465,P0018,5,61048.65
ITM0007642,ORD004811,P0071,2,70449.51
ITM0007643,ORD003913,P0012,4,40809.49
ITM0007644,ORD004676,P0319,1,21703.84
ITM0007645,ORD003150,P0159,5,3704.28
ITM0007646,ORD002522,P0320,2,32826.64
ITM0007647,ORD002721,P0224,3,1782.34
ITM0007648,ORD004147,P0485,1,52728.34
ITM0007649,ORD001846,P0404,4,16703.45
ITM0007650,ORD001730,P0288,2,55855.57
ITM0007651,ORD003306,P0150,4,17551.56
ITM0007652,ORD001148,P0446,2,6371.79
ITM0007653,ORD002494,P0186,3,48513.96
ITM0007654,ORD004178,P0470,1,33149.98
ITM0007655,ORD003970,P0020,5,15223.34
ITM0007656,ORD001810,P0121,3,4912.91
ITM0007657,ORD000530,P0401,3,58372.95
ITM0007658,ORD001508,P0134,3,8207.17
ITM0007659,ORD003334,P0206,2,896.76
ITM0007660,ORD004977,P0019,1,28558.86
ITM0007661,ORD000286,P0134,3,8207.17
ITM0007662,ORD001735,P0303,5,39708.2
